"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","E_COMMODITY","YEAR","COMM_LVL","time"
"2","0","0","390109","128907","-","TOTAL FOR ALL COUNTRIES","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"3","0","0","6624","3404","2110","EL SALVADOR","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"4","0","0","194525","15558","2470","DOMINICAN REPUBLIC","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"5","0","0","24801","1136","4120","UNITED KINGDOM","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"6","0","0","2929","113","4700","SPAIN","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"7","0","0","0","0","4890","TURKEY","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"8","0","0","3123","113","5081","ISRAEL","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"9","0","0","0","0","5130","KUWAIT","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"10","0","0","79636","70454","5170","SAUDI ARABIA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"11","0","0","11438","5892","5230","OMAN","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"12","0","0","42650","17620","5490","THAILAND","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"13","0","0","8448","2177","7290","EGYPT","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"14","0","0","15935","12440","7910","SOUTH AFRICA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"15","0","0","2929","113","0003","EUROPEAN UNION","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"16","0","0","201149","18962","0017","CAFTA-DR","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"17","0","0","30853","1362","0022","OECD","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"18","0","0","27730","1249","0023","NATO","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"19","0","0","2929","113","0025","EURO AREA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"20","0","0","42650","17620","0026","APEC","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"21","0","0","42650","17620","0027","ASEAN","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"22","0","0","6624","3404","0028","CACM","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"23","0","0","201149","18962","2XXX","CENTRAL AMERICA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"24","0","0","27730","1249","4XXX","EUROPE","1001","NEW YORK, NY","14","2024","HS2","2024-12"
