"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","E_COMMODITY","YEAR","COMM_LVL","time"
"2","5196056","344025","15921744","966649","0003","EUROPEAN UNION","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"3","9551782","612844","15371202","1014901","0014","PACIFIC RIM COUNTRIES","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"4","11687394","837263","221264637","18200082","0017","CAFTA-DR","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"5","797913","65349","4468503","330353","0020","USMCA (NAFTA)","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"6","15757576","1266122","239031204","20040724","0021","TWENTY LATIN AMERICAN REPUBLICS","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"7","10893631","923120","26738006","1865990","0022","OECD","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"8","7563944","551847","14829898","935076","0023","NATO","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"9","4045451","427110","15291599","1460892","0024","LAFTA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"10","4040197","272977","14791771","884128","0025","EURO AREA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"11","13481423","962769","25570883","1964700","0026","APEC","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"12","3623570","184240","7790842","525437","0027","ASEAN","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"13","6390825","466855","186968138","14878521","0028","CACM","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"14","536538","38940","0","0","1220","CANADA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"15","797913","65349","4468503","330353","1XXX","NORTH AMERICA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"16","261375","26409","4468503","330353","2010","MEXICO","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"17","2170463","153705","54284973","5402805","2050","GUATEMALA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"18","0","0","25901","14219","2080","BELIZE","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"19","1990940","131679","39720088","3017597","2110","EL SALVADOR","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"20","259860","12982","33315019","1977255","2150","HONDURAS","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"21","1735162","150776","58774312","4334469","2190","NICARAGUA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"22","234400","17713","873746","146395","2230","COSTA RICA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"23","24731","1749","284152","27999","2250","PANAMA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"24","0","0","311510","51909","2360","BAHAMAS","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"25","0","0","361579","17358","2410","JAMAICA","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"26","0","0","75278","3024","2430","TURKS AND CAICOS ISLANDS","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
"27","3980","10","77263","2686","2440","CAYMAN ISLANDS","-","TOTAL FOR ALL PORTS","60","2024","HS2","2024-12"
