"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","E_COMMODITY","YEAR","COMM_LVL","time"
"2","0","0","28215973","843660","0003","EUROPEAN UNION","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"3","0","0","31718335","954395","0022","OECD","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"4","0","0","30038840","883934","0023","NATO","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"5","0","0","10871454","283016","0025","EURO AREA","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"6","0","0","2809063","34074","4010","SWEDEN","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"7","0","0","60560","214","4039","NORWAY","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"8","0","0","0","0","4050","FINLAND","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"9","0","0","1762307","40060","4120","UNITED KINGDOM","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"10","0","0","690207","25928","4279","FRANCE","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"11","0","0","2245420","95670","4280","GERMANY","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"12","0","0","13708369","492021","4351","CZECH REPUBLIC","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"13","0","0","827087","34549","4370","HUNGARY","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"14","0","0","2214590","88049","4419","SWITZERLAND","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"15","0","0","535095","17588","4510","LITHUANIA","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"16","0","0","6834520","121930","4700","SPAIN","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"17","0","0","566212","21900","4759","ITALY","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"18","0","0","10418570","216446","4793","BOSNIA AND HERZEGOVINA","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"19","0","0","1365432","49374","4801","SERBIA","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"20","0","0","44037432","1237803","4XXX","EUROPE","0101","PORTLAND, ME","36","2024","HS2","2024-12"
"21","171771","457","0","0","7250","LIBYA","0102","BANGOR, ME","36","2024","HS2","2024-12"
"22","171771","457","0","0","7XXX","AFRICA","0102","BANGOR, ME","36","2024","HS2","2024-12"
"23","0","0","0","0","0003","EUROPEAN UNION","0106","HOULTON, ME","36","2024","HS2","2024-12"
"24","0","0","0","0","0020","USMCA (NAFTA)","0106","HOULTON, ME","36","2024","HS2","2024-12"
"25","0","0","0","0","0022","OECD","0106","HOULTON, ME","36","2024","HS2","2024-12"
"26","0","0","0","0","0023","NATO","0106","HOULTON, ME","36","2024","HS2","2024-12"
"27","0","0","0","0","0026","APEC","0106","HOULTON, ME","36","2024","HS2","2024-12"
"28","0","0","0","0","1220","CANADA","0106","HOULTON, ME","36","2024","HS2","2024-12"
"29","0","0","0","0","1XXX","NORTH AMERICA","0106","HOULTON, ME","36","2024","HS2","2024-12"
"30","0","0","0","0","4120","UNITED KINGDOM","0106","HOULTON, ME","36","2024","HS2","2024-12"
"31","0","0","0","0","4550","POLAND","0106","HOULTON, ME","36","2024","HS2","2024-12"
"32","0","0","0","0","4623","UKRAINE","0106","HOULTON, ME","36","2024","HS2","2024-12"
"33","0","0","0","0","4XXX","EUROPE","0106","HOULTON, ME","36","2024","HS2","2024-12"
"34","0","0","0","0","0020","USMCA (NAFTA)","0115","CALAIS, ME","36","2024","HS2","2024-12"
"35","0","0","0","0","0022","OECD","0115","CALAIS, ME","36","2024","HS2","2024-12"
"36","0","0","0","0","0023","NATO","0115","CALAIS, ME","36","2024","HS2","2024-12"
"37","0","0","0","0","0026","APEC","0115","CALAIS, ME","36","2024","HS2","2024-12"
"38","0","0","0","0","1220","CANADA","0115","CALAIS, ME","36","2024","HS2","2024-12"
"39","0","0","0","0","1XXX","NORTH AMERICA","0115","CALAIS, ME","36","2024","HS2","2024-12"
"40","6853","4","0","0","0020","USMCA (NAFTA)","0206","BEECHER FALLS, VT","36","2024","HS2","2024-12"
"41","6853","4","0","0","0022","OECD","0206","BEECHER FALLS, VT","36","2024","HS2","2024-12"
"42","6853","4","0","0","0023","NATO","0206","BEECHER FALLS, VT","36","2024","HS2","2024-12"
"43","6853","4","0","0","0026","APEC","0206","BEECHER FALLS, VT","36","2024","HS2","2024-12"
"44","6853","4","0","0","1220","CANADA","0206","BEECHER FALLS, VT","36","2024","HS2","2024-12"
"45","6853","4","0","0","1XXX","NORTH AMERICA","0206","BEECHER FALLS, VT","36","2024","HS2","2024-12"
"46","17494","3","0","0","0026","APEC","0417","LOGAN AIRPORT, MA","36","2024","HS2","2024-12"
"47","17494","3","0","0","0027","ASEAN","0417","LOGAN AIRPORT, MA","36","2024","HS2","2024-12"
"48","17494","3","0","0","5490","THAILAND","0417","LOGAN AIRPORT, MA","36","2024","HS2","2024-12"
"49","17494","3","0","0","5XXX","ASIA","0417","LOGAN AIRPORT, MA","36","2024","HS2","2024-12"
"50","0","0","0","0","0020","USMCA (NAFTA)","0701","OGDENSBURG, NY","36","2024","HS2","2024-12"
"51","0","0","0","0","0022","OECD","0701","OGDENSBURG, NY","36","2024","HS2","2024-12"
"52","0","0","0","0","0023","NATO","0701","OGDENSBURG, NY","36","2024","HS2","2024-12"
"53","0","0","0","0","0026","APEC","0701","OGDENSBURG, NY","36","2024","HS2","2024-12"
"54","0","0","0","0","1220","CANADA","0701","OGDENSBURG, NY","36","2024","HS2","2024-12"
"55","0","0","0","0","1XXX","NORTH AMERICA","0701","OGDENSBURG, NY","36","2024","HS2","2024-12"
"56","103400","17648","0","0","0020","USMCA (NAFTA)","0708","ALEXANDRIA BAY, NY","36","2024","HS2","2024-12"
"57","103400","17648","0","0","0022","OECD","0708","ALEXANDRIA BAY, NY","36","2024","HS2","2024-12"
"58","103400","17648","0","0","0023","NATO","0708","ALEXANDRIA BAY, NY","36","2024","HS2","2024-12"
"59","103400","17648","0","0","0026","APEC","0708","ALEXANDRIA BAY, NY","36","2024","HS2","2024-12"
"60","103400","17648","0","0","1220","CANADA","0708","ALEXANDRIA BAY, NY","36","2024","HS2","2024-12"
"61","103400","17648","0","0","1XXX","NORTH AMERICA","0708","ALEXANDRIA BAY, NY","36","2024","HS2","2024-12"
"62","0","0","715000","400","0003","EUROPEAN UNION","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"63","0","0","0","0","0014","PACIFIC RIM COUNTRIES","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"64","302823","900","0","0","0020","USMCA (NAFTA)","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"65","302823","900","715000","400","0022","OECD","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"66","302823","900","715000","400","0023","NATO","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"67","0","0","715000","400","0025","EURO AREA","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"68","302823","900","0","0","0026","APEC","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"69","302823","900","0","0","1220","CANADA","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"70","302823","900","0","0","1XXX","NORTH AMERICA","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"71","0","0","0","0","4010","SWEDEN","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"72","0","0","0","0","4039","NORWAY","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"73","0","0","0","0","4120","UNITED KINGDOM","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"74","0","0","715000","400","4279","FRANCE","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"75","0","0","0","0","4550","POLAND","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"76","0","0","0","0","4623","UKRAINE","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"77","0","0","0","0","4792","SLOVENIA","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"78","0","0","715000","400","4XXX","EUROPE","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"79","0","0","0","0","5800","KOREA, SOUTH","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"80","0","0","0","0","5XXX","ASIA","0712","CHAMPLAIN-ROUSES POINT, NY","36","2024","HS2","2024-12"
"81","47833","970","0","0","0003","EUROPEAN UNION","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"82","0","0","0","0","0014","PACIFIC RIM COUNTRIES","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"83","21816","7","0","0","0020","USMCA (NAFTA)","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"84","0","0","0","0","0021","TWENTY LATIN AMERICAN REPUBLICS","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"85","69649","977","0","0","0022","OECD","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"86","69649","977","0","0","0023","NATO","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"87","0","0","0","0","0024","LAFTA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"88","47833","970","0","0","0025","EURO AREA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"89","21816","7","0","0","0026","APEC","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"90","21816","7","0","0","1220","CANADA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"91","21816","7","0","0","1XXX","NORTH AMERICA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"92","0","0","0","0","3370","CHILE","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"93","0","0","0","0","3XXX","SOUTH AMERICA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"94","0","0","0","0","4010","SWEDEN","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"95","47833","970","0","0","4710","PORTUGAL","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"96","0","0","0","0","4791","CROATIA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"97","0","0","0","0","4801","SERBIA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"98","47833","970","0","0","4XXX","EUROPE","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"99","0","0","0","0","5700","CHINA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"100","0","0","0","0","5800","KOREA, SOUTH","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"101","0","0","0","0","5XXX","ASIA","0901","BUFFALO-NIAGARA FALLS, NY","36","2024","HS2","2024-12"
"102","0","0","3156318","432375","0003","EUROPEAN UNION","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"103","0","0","8086025","769161","0014","PACIFIC RIM COUNTRIES","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"104","0","0","0","0","0017","CAFTA-DR","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"105","0","0","85671","4804","0021","TWENTY LATIN AMERICAN REPUBLICS","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"106","0","0","6348121","867237","0022","OECD","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"107","0","0","2967276","402685","0023","NATO","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"108","0","0","85671","4804","0024","LAFTA","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"109","0","0","2486960","346551","0025","EURO AREA","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"110","0","0","9213053","919521","0026","APEC","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"111","0","0","1563206","219372","0027","ASEAN","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"112","0","0","0","0","2470","DOMINICAN REPUBLIC","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"113","0","0","0","0","2XXX","CENTRAL AMERICA","1001","NEW YORK, NY","36","2024","HS2","2024-12"
"114","0","0","2654","484","3010","COLOMBIA","1001","NEW YORK, NY","36","2024","HS2","2024-12"
