"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","E_COMMODITY","YEAR","COMM_LVL","time"
"2","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","0106","HOULTON, ME","79","2024","HS2","2024-12"
"3","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","0115","CALAIS, ME","79","2024","HS2","2024-12"
"4","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","0206","BEECHER FALLS, VT","79","2024","HS2","2024-12"
"5","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","0212","HIGHGATE SPRINGS-ALBURG, VT","79","2024","HS2","2024-12"
"6","0","0","100293","73160","-","TOTAL FOR ALL COUNTRIES","0401","BOSTON, MA","79","2024","HS2","2024-12"
"7","17909","1355","0","0","-","TOTAL FOR ALL COUNTRIES","0417","LOGAN AIRPORT, MA","79","2024","HS2","2024-12"
"8","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","0708","ALEXANDRIA BAY, NY","79","2024","HS2","2024-12"
"9","5423","72","0","0","-","TOTAL FOR ALL COUNTRIES","0712","CHAMPLAIN-ROUSES POINT, NY","79","2024","HS2","2024-12"
"10","9567","60","0","0","-","TOTAL FOR ALL COUNTRIES","0901","BUFFALO-NIAGARA FALLS, NY","79","2024","HS2","2024-12"
"11","0","0","9321626","5742659","-","TOTAL FOR ALL COUNTRIES","1001","NEW YORK, NY","79","2024","HS2","2024-12"
"12","91354","17590","2529002","2019619","-","TOTAL FOR ALL COUNTRIES","1003","NEWARK, NJ","79","2024","HS2","2024-12"
"13","725261","136781","0","0","-","TOTAL FOR ALL COUNTRIES","1012","JFK INTERNATIONAL AIRPORT, NY","79","2024","HS2","2024-12"
"14","0","0","179338","20249","-","TOTAL FOR ALL COUNTRIES","1101","PHILADELPHIA, PA","79","2024","HS2","2024-12"
"15","0","0","10673","607","-","TOTAL FOR ALL COUNTRIES","1102","CHESTER, PA","79","2024","HS2","2024-12"
"16","0","0","8354","1730","-","TOTAL FOR ALL COUNTRIES","1103","WILMINGTON, DE","79","2024","HS2","2024-12"
"17","4864510","575770","0","0","-","TOTAL FOR ALL COUNTRIES","1104","PITTSBURGH, PA","79","2024","HS2","2024-12"
"18","40289","4290","0","0","-","TOTAL FOR ALL COUNTRIES","1108","PHILADELPHIA INTERNATIONAL AIRPORT, PA","79","2024","HS2","2024-12"
"19","0","0","1396912","1348242","-","TOTAL FOR ALL COUNTRIES","1303","BALTIMORE, MD","79","2024","HS2","2024-12"
"20","0","0","7033659","4704038","-","TOTAL FOR ALL COUNTRIES","1401","NORFOLK-NEWPORT NEWS, VA","79","2024","HS2","2024-12"
"21","0","0","3538","167","-","TOTAL FOR ALL COUNTRIES","1501","WILMINGTON, NC","79","2024","HS2","2024-12"
"22","9886","191","0","0","-","TOTAL FOR ALL COUNTRIES","1512","CHARLOTTE, NC","79","2024","HS2","2024-12"
"23","0","0","2071125","1112135","-","TOTAL FOR ALL COUNTRIES","1601","CHARLESTON, SC","79","2024","HS2","2024-12"
"24","0","0","22662438","9403375","-","TOTAL FOR ALL COUNTRIES","1703","SAVANNAH, GA","79","2024","HS2","2024-12"
"25","335399","38395","0","0","-","TOTAL FOR ALL COUNTRIES","1704","ATLANTA, GA","79","2024","HS2","2024-12"
"26","0","0","22253","9739","-","TOTAL FOR ALL COUNTRIES","1801","TAMPA, FL","79","2024","HS2","2024-12"
"27","0","0","584139","154670","-","TOTAL FOR ALL COUNTRIES","1803","JACKSONVILLE, FL","79","2024","HS2","2024-12"
"28","5580","419","0","0","-","TOTAL FOR ALL COUNTRIES","1808","ORLANDO, FL","79","2024","HS2","2024-12"
"29","0","0","36158","1658","-","TOTAL FOR ALL COUNTRIES","1818","PANAMA CITY, FL","79","2024","HS2","2024-12"
"30","0","0","2667","1663","-","TOTAL FOR ALL COUNTRIES","1901","MOBILE, AL","79","2024","HS2","2024-12"
"31","4046","75","0","0","-","TOTAL FOR ALL COUNTRIES","1910","HUNTSVILLE, AL","79","2024","HS2","2024-12"
"32","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2001","MORGAN CITY, LA","79","2024","HS2","2024-12"
"33","1277428","228608","93152","27900","-","TOTAL FOR ALL COUNTRIES","2002","NEW ORLEANS, LA","79","2024","HS2","2024-12"
"34","14695","85","0","0","-","TOTAL FOR ALL COUNTRIES","2006","MEMPHIS, TN","79","2024","HS2","2024-12"
"35","21973","2228","0","0","-","TOTAL FOR ALL COUNTRIES","2007","NASHVILLE, TN","79","2024","HS2","2024-12"
"36","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2301","BROWNSVILLE, TX","79","2024","HS2","2024-12"
"37","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2302","DEL RIO, TX","79","2024","HS2","2024-12"
"38","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2303","EAGLE PASS, TX","79","2024","HS2","2024-12"
"39","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2304","LAREDO, TX","79","2024","HS2","2024-12"
"40","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2305","HILDAGO, TX","79","2024","HS2","2024-12"
"41","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2310","ROMA, TX","79","2024","HS2","2024-12"
"42","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2401","YSLETA, TX","79","2024","HS2","2024-12"
"43","0","0","0","0","-","TOTAL FOR ALL COUNTRIES","2402","EL PASO, TX","79","2024","HS2","2024-12"
