"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","E_COMMODITY","YEAR","COMM_LVL","time"
"2","1099103","10478","0","0","0003","EUROPEAN UNION","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"3","590556","27056","52276","1753","0014","PACIFIC RIM COUNTRIES","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"4","8288","316","114467","36242","0017","CAFTA-DR","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"5","224608","12624","0","0","0020","USMCA (NAFTA)","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"6","193435","12977","155540","37035","0021","TWENTY LATIN AMERICAN REPUBLICS","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"7","1661868","38295","41257","1018","0022","OECD","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"8","1371107","22505","0","0","0023","NATO","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"9","185147","12661","41073","793","0024","LAFTA","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"10","1093725","10429","0","0","0025","EURO AREA","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"11","868546","40410","55786","1810","0026","APEC","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"12","214506","23116","14529","792","0027","ASEAN","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"13","8288","316","114467","36242","0028","CACM","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"14","213306","887","0","0","1220","CANADA","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"15","224608","12624","0","0","1XXX","NORTH AMERICA","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"16","11302","11737","0","0","2010","MEXICO","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"17","5093","314","0","0","2050","GUATEMALA","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"18","0","0","0","0","2110","EL SALVADOR","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
"19","3195","2","102404","4323","2150","HONDURAS","-","TOTAL FOR ALL PORTS","50","2024","HS2","2024-12"
