"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","I_COMMODITY","YEAR","COMM_LVL","time"
"2","0","0","595694","702814","-","TOTAL FOR ALL COUNTRIES","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"3","0","0","18574","10868","2010","MEXICO","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"4","0","0","49280","35062","2230","COSTA RICA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"5","0","0","38886","37910","3010","COLOMBIA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"6","0","0","96490","23096","3310","ECUADOR","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"7","0","0","8299","2458","4120","UNITED KINGDOM","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"8","0","0","14799","21400","4210","NETHERLANDS","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"9","0","0","147877","89782","5330","INDIA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"10","0","0","216547","480256","5420","SRI LANKA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"11","0","0","4942","1982","5600","INDONESIA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"12","0","0","14799","21400","0003","EUROPEAN UNION","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"13","0","0","49280","35062","0017","CAFTA-DR","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"14","0","0","18574","10868","0020","USMCA (NAFTA)","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"15","0","0","41672","34726","0022","OECD","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"16","0","0","23098","23858","0023","NATO","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"17","0","0","153950","71874","0024","LAFTA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"18","0","0","14799","21400","0025","EURO AREA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"19","0","0","23516","12850","0026","APEC","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"20","0","0","4942","1982","0027","ASEAN","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"21","0","0","49280","35062","0028","CACM","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"22","0","0","49280","35062","2XXX","CENTRAL AMERICA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"23","0","0","23098","23858","4XXX","EUROPE","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"24","0","0","369366","572020","5XXX","ASIA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"25","0","0","4942","1982","0014","PACIFIC RIM COUNTRIES","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"26","0","0","203230","106936","0021","TWENTY LATIN AMERICAN REPUBLICS","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"27","0","0","18574","10868","1XXX","NORTH AMERICA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
"28","0","0","135376","61006","3XXX","SOUTH AMERICA","1001","NEW YORK, NY","14","2024","HS2","2024-12"
