"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1","AIR_VAL_YR","AIR_WGT_YR","CNT_VAL_YR","CNT_WGT_YR","CTY_CODE","CTY_NAME","PORT","PORT_NAME","I_COMMODITY","YEAR","COMM_LVL","time"
"2","0","0","7098455","398528","-","TOTAL FOR ALL COUNTRIES","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"3","0","0","997815","45516","2190","NICARAGUA","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"4","0","0","4311341","179181","2470","DOMINICAN REPUBLIC","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"5","0","0","715000","22095","5200","UNITED ARAB EMIRATES","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"6","0","0","967555","50042","5330","INDIA","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"7","0","0","27000","14850","5420","SRI LANKA","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"8","0","0","29308","3210","5880","JAPAN","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"9","0","0","5309156","224697","0017","CAFTA-DR","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"10","0","0","29308","3210","0022","OECD","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"11","0","0","29308","3210","0026","APEC","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"12","0","0","997815","45516","0028","CACM","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"13","0","0","5309156","224697","2XXX","CENTRAL AMERICA","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"14","0","0","1738863","90197","5XXX","ASIA","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"15","0","0","50436","83634","7XXX","AFRICA","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"16","0","0","50436","83634","7970","MALAWI","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"17","0","0","29308","3210","0014","PACIFIC RIM COUNTRIES","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"18","0","0","5309156","224697","0021","TWENTY LATIN AMERICAN REPUBLICS","1001","NEW YORK, NY","24","2024","HS2","2024-12"
"19","16680087","431772","53581364","12096823","-","TOTAL FOR ALL COUNTRIES","1003","NEWARK, NJ","24","2024","HS2","2024-12"
"20","0","0","11520","20506","2050","GUATEMALA","1003","NEWARK, NJ","24","2024","HS2","2024-12"
"21","7000","70","0","0","2110","EL SALVADOR","1003","NEWARK, NJ","24","2024","HS2","2024-12"
